userID,Location,Age
10749,Bangladesh,24
10750,Russia,48
10751,South Africa,44
10752,Australia,34
10753,New Zealand,22
10754,South Africa,45
10755,USA,33
10756,USA,38
10757,South Africa,30
10758,Canada,42
10759,Australia,45
10760,New Zealand,29
10761,Russia,49
10762,USA,38
10763,USA,15
10764,Canada,20
10765,Italy,36
10766,Russia,13
10767,Canada,15
10768,South Africa,41
10769,Bangladesh,25
10770,Australia,39
10771,New Zealand,35
10772,New Zealand,36
10773,New Zealand,30
10774,Bangladesh,36
10775,Australia,50
10776,South Africa,18
10777,Mexico,20
10778,USA,43
10779,Mexico,41
10780,New Zealand,40
10781,Mexico,30
10782,Mexico,16
10783,Australia,41
10784,Mexico,50
10785,Russia,33
10786,South Africa,42
10787,Australia,38
10788,USA,36
10789,Mexico,40
10790,Mexico,16
10791,Bangladesh,36
10792,South Africa,33
10793,England,42
10794,Bangladesh,33
10795,Italy,45
10796,New Zealand,50
10797,South Africa,13
10798,South Africa,14
10799,Bangladesh,28
10800,South Africa,27
10801,Bangladesh,27
10802,England,17
10803,Mexico,14
10804,Australia,32
10805,Australia,17
10806,Australia,33
10807,Bangladesh,45
10808,Italy,28
10809,England,39
10810,Australia,29
10811,Australia,23
10812,Bangladesh,18
10813,USA,33
10814,South Africa,37
10815,USA,21
10816,Australia,29
10817,England,22
10818,Bangladesh,49
10819,Canada,30
10820,Russia,44
10821,Canada,39
10822,Australia,20
10823,Australia,49
10824,Australia,45
10825,Mexico,15
10826,Australia,14
10827,England,20
10828,Russia,37
10829,Mexico,18
10830,Canada,37
10831,Russia,39
10832,Canada,26
10833,Russia,44
10834,New Zealand,38
10835,New Zealand,34
10836,Bangladesh,17
10837,USA,30
10838,Canada,24
10839,England,28
10840,Bangladesh,43
10841,Bangladesh,36
10842,New Zealand,28
10843,Bangladesh,44
10844,South Africa,48
10845,Bangladesh,29
10846,Australia,19
10847,Russia,32
10848,South Africa,37
10849,England,40
10850,England,33
10851,England,32
10852,New Zealand,22
10853,USA,28
10854,South Africa,21
10855,Russia,29
10856,Bangladesh,29
10857,Mexico,42
10858,Canada,22
10859,England,34
10860,Australia,30
10861,Russia,31
10862,England,35
10863,England,18
10864,New Zealand,21
10865,Russia,21
10866,Italy,35
10867,Russia,35
10868,Russia,21
10869,Italy,50
10870,Bangladesh,43
10871,Bangladesh,50
10872,Russia,28
10873,Mexico,31
10874,South Africa,24
10875,USA,44
10876,Italy,38
10877,England,33
10878,South Africa,23
10879,Mexico,42
10880,Canada,22
10881,England,50
10882,Mexico,31
10883,Canada,38
10884,South Africa,41
10885,Canada,18
10886,Australia,21
10887,Bangladesh,14
10888,South Africa,19
10889,Bangladesh,36
10890,New Zealand,44
10891,Mexico,27
10892,Russia,14
10893,England,38
10894,Russia,42
10895,Mexico,20
10896,Canada,43
10897,South Africa,41
10898,England,35
10899,Australia,23
10900,Canada,44
10901,Russia,45
10902,New Zealand,19
10903,New Zealand,35
10904,Russia,45
10905,England,29
10906,South Africa,46
10907,Australia,42
10908,South Africa,36
10909,Australia,29
10910,Canada,34
10911,USA,40
10912,Italy,14
10913,Canada,18
10914,New Zealand,12
10915,Mexico,37
10916,Canada,23
10917,New Zealand,29
10918,Mexico,33
10919,Russia,45
10920,England,17
10921,South Africa,28
10922,Russia,39
10923,Mexico,20
10924,Canada,19
10925,Mexico,27
10926,USA,17
10927,Italy,39
10928,New Zealand,38
10929,Russia,15
10930,Italy,25
10931,Australia,19
10932,Italy,48
10933,New Zealand,27
10934,South Africa,46
10935,Australia,45
10936,England,24
10937,Australia,41
10938,Italy,49
10939,Canada,48
10940,Canada,19
10941,England,45
10942,South Africa,44
10943,South Africa,49
10944,South Africa,37
10945,Bangladesh,33
10946,South Africa,24
10947,Russia,41
10948,South Africa,26
10949,Australia,33
10950,Italy,30
10951,South Africa,25
10952,South Africa,18
10953,Italy,15
10954,Australia,35
10955,England,37
10956,Russia,41
10957,Australia,14
10958,New Zealand,37
10959,Mexico,13
10960,South Africa,27
10961,Canada,39
10962,Italy,26
10963,Mexico,37
10964,South Africa,32
10965,Italy,31
10966,Italy,28
10967,England,42
10968,New Zealand,22
10969,England,16
10970,Bangladesh,38
10971,USA,33
10972,Australia,48
10973,Australia,13
10974,Bangladesh,35
10975,England,41
10976,Bangladesh,13
10977,Italy,21
10978,England,46
10979,New Zealand,45
10980,New Zealand,26
10981,New Zealand,49
10982,Mexico,15
10983,Mexico,38
10984,Canada,20
10985,Italy,22
10986,Australia,30
10987,England,39
10988,England,45
10989,New Zealand,47
10990,South Africa,23
10991,Mexico,35
10992,New Zealand,27
10993,Russia,18
10994,Australia,43
10995,Mexico,40
10996,Australia,22
10997,Bangladesh,25
10998,Australia,16
10999,New Zealand,17
11000,Russia,31
11001,New Zealand,13
11002,England,35
11003,Mexico,44
11004,England,46
11005,Australia,37
11006,USA,43
11007,Australia,45
11008,Bangladesh,50
11009,Australia,32
11010,Mexico,45
11011,Bangladesh,18
11012,Australia,16
11013,England,14
11014,Australia,24
11015,South Africa,48
11016,USA,22
11017,England,31
11018,Canada,21
11019,Italy,17
11020,New Zealand,22
11021,Mexico,39
11022,Bangladesh,33
11023,USA,14
11024,Canada,44
11025,Canada,32
11026,Canada,49
11027,South Africa,33
11028,Mexico,26
11029,USA,24
11030,England,34
11031,South Africa,47
11032,Canada,41
11033,South Africa,38
11034,USA,50
11035,Canada,20
11036,Canada,47
11037,Russia,30
11038,Russia,42
11039,Mexico,49
11040,New Zealand,19
11041,New Zealand,45
11042,South Africa,46
11043,England,50
11044,Italy,38
11045,Canada,19
11046,Australia,46
11047,Bangladesh,27
11048,Russia,19
11049,New Zealand,46
11050,England,43
11051,Italy,43
11052,USA,34
11053,USA,50
11054,Canada,20
11055,Italy,44
11056,Australia,19
11057,New Zealand,42
11058,England,20
11059,Russia,40
11060,New Zealand,41
11061,USA,49
11062,Russia,38
11063,Australia,37
11064,New Zealand,36
11065,USA,38
11066,Mexico,44
11067,New Zealand,25
11068,Italy,12
11069,England,34
11070,Russia,25
11071,Canada,22
11072,New Zealand,49
11073,South Africa,49
11074,Russia,42
11075,Italy,49
11076,Italy,32
11077,Bangladesh,38
11078,South Africa,50
11079,Russia,38
11080,Canada,17
11081,New Zealand,39
11082,South Africa,32
11083,England,36
11084,Australia,39
11085,Australia,13
11086,South Africa,32
11087,Canada,41
11088,Russia,15
11089,Canada,16
11090,New Zealand,22
11091,Canada,23
11092,Russia,32
11093,South Africa,50
11094,South Africa,15
11095,England,21
11096,Australia,39
11097,Russia,19
11098,Australia,41
11099,Russia,27
11100,England,33
11101,Australia,44
11102,New Zealand,28
11103,Russia,23
11104,Italy,25
11105,South Africa,42
11106,England,19
11107,New Zealand,24
11108,Russia,26
11109,New Zealand,21
11110,Italy,49
11111,New Zealand,48
11112,England,31
11113,New Zealand,29
11114,New Zealand,17
11115,Mexico,30
11116,Russia,35
11117,Italy,44
11118,Bangladesh,24
11119,South Africa,41
11120,Russia,28
11121,Canada,35
11122,USA,35
11123,South Africa,21
11124,South Africa,36
11125,South Africa,30
11126,Bangladesh,23
11127,England,34
11128,New Zealand,46
11129,New Zealand,15
11130,Russia,34
11131,New Zealand,23
11132,England,44
11133,New Zealand,43
11134,USA,28
11135,Mexico,30
11136,New Zealand,30
11137,Canada,28
11138,Mexico,29
11139,USA,47
11140,USA,38
11141,Canada,28
11142,Canada,41
11143,USA,18
11144,England,45
11145,USA,36
11146,New Zealand,17
11147,Canada,13
11148,USA,38
11149,USA,14
11150,Mexico,16
11151,South Africa,15
11152,Russia,24
11153,Australia,18
11154,Italy,18
11155,Italy,22
11156,South Africa,31
11157,New Zealand,38
11158,Mexico,23
11159,England,12
11160,Bangladesh,48
11161,South Africa,47
11162,New Zealand,47
11163,Australia,24
11164,South Africa,18
11165,Australia,20
11166,USA,44
11167,Russia,40
11168,Russia,33
11169,Canada,48
11170,England,36
11171,New Zealand,17
11172,Russia,18
11173,Russia,31
11174,Mexico,20
11175,New Zealand,28
11176,England,39
11177,Bangladesh,26
11178,New Zealand,49
11179,South Africa,47
11180,Italy,18
11181,South Africa,16
11182,USA,46
11183,Bangladesh,35
11184,Australia,20
11185,Canada,23
11186,Mexico,24
11187,Mexico,15
11188,Bangladesh,28
11189,New Zealand,35
11190,Canada,41
11191,Bangladesh,29
11192,Australia,40
11193,South Africa,32
11194,South Africa,35
11195,Australia,20
11196,Mexico,23
11197,Bangladesh,21
11198,New Zealand,35
11199,Bangladesh,34
11200,South Africa,12
11201,New Zealand,22
11202,South Africa,26
11203,Mexico,27
11204,Canada,22
11205,England,19
11206,Canada,45
11207,South Africa,42
11208,New Zealand,45
11209,South Africa,20
11210,Italy,40
11211,Australia,46
11212,Bangladesh,21
11213,New Zealand,40
11214,Italy,34
11215,Bangladesh,18
11216,Russia,40
11217,Australia,38
11218,South Africa,19
11219,Australia,46
11220,Bangladesh,37
11221,Italy,30
11222,USA,24
11223,Australia,47
11224,USA,13
11225,USA,44
11226,South Africa,49
11227,Canada,24
11228,South Africa,29
11229,England,16
11230,Mexico,26
11231,England,16
11232,Italy,16
11233,Italy,43
11234,New Zealand,46
11235,Canada,12
11236,Bangladesh,49
11237,New Zealand,20
11238,Italy,27
11239,Mexico,46
11240,USA,20
11241,USA,34
11242,Bangladesh,13
11243,Australia,35
11244,Russia,20
11245,Canada,20
11246,New Zealand,49
11247,USA,46
11248,USA,44
11249,Australia,35
11250,Russia,49
11251,South Africa,14
11252,Australia,18
11253,Australia,36
11254,USA,16
11255,Australia,47
11256,Canada,43
11257,Russia,42
11258,New Zealand,12
11259,Mexico,17
11260,Russia,13
11261,Italy,30
11262,Bangladesh,27
11263,Bangladesh,32
11264,Russia,15
11265,Russia,45
11266,Russia,20
11267,Australia,18
11268,Canada,42
11269,USA,43
11270,Canada,48
11271,South Africa,13
11272,South Africa,45
11273,Canada,48
11274,Bangladesh,43
11275,USA,38
11276,Russia,50
11277,South Africa,24
11278,England,31
11279,England,37
11280,New Zealand,17
11281,Bangladesh,21
11282,South Africa,41
11283,Canada,48
11284,Italy,18
11285,England,46
11286,Italy,12
11287,New Zealand,50
11288,Italy,50
11289,South Africa,17
11290,Russia,27
11291,Bangladesh,37
11292,USA,14
11293,USA,12
11294,USA,31
11295,England,31
11296,New Zealand,39
11297,USA,42
11298,Bangladesh,30
11299,South Africa,27
11300,USA,27
11301,Bangladesh,37
11302,Mexico,19
11303,South Africa,21
11304,Bangladesh,22
11305,Mexico,36
11306,Italy,32
11307,England,16
11308,South Africa,14
11309,Canada,29
11310,South Africa,18
11311,New Zealand,31
11312,Australia,29
11313,Mexico,48
11314,Australia,36
11315,Australia,14
11316,Bangladesh,45
11317,England,32
11318,Italy,15
11319,England,32
11320,South Africa,36
11321,New Zealand,34
11322,New Zealand,28
11323,South Africa,28
11324,Canada,50
11325,Russia,32
11326,Bangladesh,13
11327,Australia,34
11328,Canada,14
11329,South Africa,25
11330,New Zealand,13
11331,Italy,21
11332,Bangladesh,23
11333,Italy,21
11334,Italy,23
11335,Mexico,41
11336,Bangladesh,44
11337,Russia,22
11338,Canada,34
11339,England,40
11340,New Zealand,43
11341,Mexico,15
11342,Canada,48
11343,England,21
11344,USA,24
11345,England,24
11346,England,46
11347,South Africa,44
11348,England,28
11349,Australia,37
11350,USA,17
11351,USA,29
11352,New Zealand,24
11353,Canada,48
11354,Australia,45
11355,Australia,20
11356,Russia,24
11357,South Africa,29
11358,Russia,22
11359,Canada,41
11360,Australia,31
11361,Russia,37
11362,Australia,42
11363,New Zealand,34
11364,New Zealand,42
11365,USA,44
11366,England,45
11367,Australia,44
11368,USA,17
11369,South Africa,49
11370,Mexico,49
11371,New Zealand,50
11372,South Africa,40
11373,New Zealand,33
11374,England,23
11375,Italy,26
11376,Italy,40
11377,USA,14
11378,Canada,41
11379,Bangladesh,24
11380,Canada,12
11381,Russia,44
11382,Russia,19
11383,Australia,13
11384,Russia,39
11385,Bangladesh,38
11386,Mexico,41
11387,England,24
11388,USA,31
11389,New Zealand,47
11390,New Zealand,40
11391,USA,50
11392,South Africa,39
11393,Mexico,46
11394,Australia,47
11395,Russia,37
11396,Italy,48
11397,Bangladesh,17
11398,Australia,35
11399,Australia,24
11400,Mexico,19
11401,Canada,16
11402,Mexico,45
11403,Bangladesh,38
11404,New Zealand,17
11405,Australia,48
11406,USA,40
11407,Italy,12
11408,New Zealand,30
11409,Russia,28
11410,Australia,38
11411,USA,50
11412,England,48
11413,Australia,34
11414,USA,22
11415,Australia,42
11416,Canada,18
11417,England,20
11418,South Africa,30
11419,Australia,26
11420,Bangladesh,22
11421,South Africa,19
11422,Russia,20
11423,Canada,34
11424,South Africa,19
11425,USA,35
11426,Canada,35
11427,Russia,35
11428,Italy,13
11429,New Zealand,47
11430,Russia,26
11431,Italy,26
11432,Italy,24
11433,Bangladesh,50
11434,Russia,12
11435,Russia,40
11436,Mexico,32
11437,Australia,34
11438,Russia,35
11439,Mexico,42
11440,USA,50
11441,Canada,42
11442,Canada,43
11443,USA,17
11444,New Zealand,24
11445,Bangladesh,23
11446,New Zealand,24
11447,South Africa,13
11448,England,15
11449,USA,15
11450,New Zealand,13
11451,Russia,17
11452,Canada,14
11453,Italy,34
11454,New Zealand,12
11455,Bangladesh,15
11456,Mexico,15
11457,Italy,28
11458,USA,12
11459,Australia,45
11460,South Africa,12
11461,Italy,20
11462,Australia,35
11463,Russia,26
11464,New Zealand,39
11465,Bangladesh,44
11466,Italy,31
11467,Russia,20
11468,USA,30
11469,USA,49
11470,South Africa,22
11471,USA,36
11472,Russia,49
11473,New Zealand,29
11474,Australia,21
11475,Australia,15
11476,Bangladesh,16
11477,Italy,14
11478,South Africa,45
11479,Canada,17
11480,New Zealand,31
11481,New Zealand,18
11482,Russia,42
11483,Bangladesh,50
11484,Bangladesh,36
11485,England,26
11486,Bangladesh,32
11487,New Zealand,40
11488,England,15
11489,New Zealand,50
11490,Bangladesh,19
11491,South Africa,23
11492,South Africa,42
11493,New Zealand,44
11494,Canada,44
11495,Bangladesh,21
11496,Italy,41
11497,Mexico,47
11498,New Zealand,25
11499,New Zealand,21
11500,Mexico,26
11501,Mexico,50
11502,Australia,28
11503,Australia,27
11504,Mexico,36
11505,Canada,50
11506,Canada,38
11507,Australia,28
11508,Canada,42
11509,Australia,20
11510,Canada,50
11511,Canada,32
11512,Australia,13
11513,Italy,29
11514,Russia,26
11515,New Zealand,41
11516,Canada,38
11517,Canada,12
11518,South Africa,34
11519,New Zealand,32
11520,New Zealand,16
11521,New Zealand,26
11522,USA,31
11523,Bangladesh,21
11524,England,44
11525,Mexico,20
11526,South Africa,32
11527,South Africa,23
11528,Bangladesh,28
11529,Bangladesh,12
11530,Russia,40
11531,Italy,26
11532,Mexico,39
11533,Bangladesh,19
11534,Bangladesh,14
11535,Australia,17
11536,Canada,38
11537,South Africa,42
11538,Mexico,48
11539,Italy,16
11540,USA,12
11541,Italy,46
11542,New Zealand,31
11543,Canada,48
11544,Mexico,26
11545,New Zealand,18
11546,Italy,14
11547,USA,38
11548,Australia,34
11549,Italy,44
11550,England,39
11551,Bangladesh,20
11552,England,40
11553,Mexico,33
11554,Canada,23
11555,Australia,20
11556,England,46
11557,USA,39
11558,Bangladesh,16
11559,Bangladesh,22
11560,Mexico,12
11561,South Africa,17
11562,South Africa,50
11563,Italy,21
11564,Russia,14
11565,Mexico,39
11566,Bangladesh,27
11567,Italy,12
11568,USA,43
11569,Bangladesh,15
11570,Australia,42
11571,South Africa,39
11572,Mexico,48
11573,Bangladesh,34
11574,Bangladesh,18
11575,New Zealand,21
11576,USA,41
11577,South Africa,43
11578,USA,37
11579,Italy,18
11580,Russia,26
11581,Australia,49
11582,New Zealand,42
11583,England,24
11584,Russia,38
11585,Canada,30
11586,Canada,48
11587,Canada,30
11588,Italy,34
11589,Mexico,38
11590,USA,28
11591,England,13
11592,New Zealand,46
11593,USA,30
11594,Australia,40
11595,Australia,23
11596,England,39
11597,South Africa,24
11598,Mexico,40
11599,Italy,20
11600,Australia,38
11601,Mexico,19
11602,Italy,24
11603,Canada,17
11604,New Zealand,31
11605,Bangladesh,41
11606,Russia,18
11607,Australia,19
11608,USA,20
11609,New Zealand,41
11610,Australia,15
11611,USA,38
11612,Italy,31
11613,New Zealand,18
11614,Australia,21
11615,Italy,31
11616,England,22
11617,New Zealand,34
11618,Italy,43
11619,USA,21
11620,Australia,12
11621,South Africa,45
11622,South Africa,22
11623,Italy,12
11624,South Africa,38
11625,New Zealand,49
11626,South Africa,37
11627,New Zealand,13
11628,England,45
11629,Mexico,48
11630,Australia,50
11631,USA,18
11632,South Africa,44
11633,Australia,28
11634,Russia,35
11635,England,47
11636,South Africa,33
11637,USA,38
11638,England,37
11639,USA,29
11640,New Zealand,19
11641,Canada,12
11642,England,30
11643,USA,38
11644,England,31
11645,New Zealand,34
11646,England,33
11647,South Africa,21
11648,South Africa,31
11649,England,34
11650,New Zealand,20
11651,South Africa,33
11652,South Africa,12
11653,New Zealand,32
11654,New Zealand,23
11655,Russia,27
11656,Australia,30
11657,Australia,14
11658,Bangladesh,44
11659,England,24
11660,Bangladesh,25
11661,Mexico,23
11662,Australia,32
11663,New Zealand,22
11664,Russia,44
11665,Canada,15
11666,Canada,40
11667,USA,44
11668,Mexico,30
11669,Russia,27
11670,USA,22
11671,South Africa,19
11672,Mexico,13
11673,Canada,20
11674,USA,32
11675,England,22
11676,Mexico,48
11677,New Zealand,13
11678,Canada,48
11679,Italy,27
11680,Mexico,21
11681,Russia,42
11682,Russia,29
11683,Australia,18
11684,Australia,38
11685,South Africa,15
11686,Bangladesh,49
11687,Italy,26
11688,Bangladesh,50
11689,USA,38
11690,USA,19
11691,England,50
11692,New Zealand,43
11693,Italy,42
11694,Italy,43
11695,Russia,27
11696,South Africa,45
11697,Australia,46
11698,Australia,47
11699,Mexico,43
11700,South Africa,22
11701,USA,34
11702,South Africa,39
11703,Bangladesh,45
11704,USA,33
11705,Italy,27
11706,Australia,19
11707,Mexico,35
11708,England,28
11709,Mexico,32
11710,Italy,12
11711,Italy,18
11712,New Zealand,37
11713,Mexico,50
11714,Bangladesh,28
11715,Australia,33
11716,Canada,32
11717,Canada,34
11718,Mexico,33
11719,USA,39
11720,Bangladesh,15
11721,Australia,15
11722,New Zealand,30
11723,Canada,50
11724,Canada,22
11725,Canada,25
11726,England,38
11727,South Africa,49
11728,Bangladesh,28
11729,England,12
11730,USA,48
11731,Italy,38
11732,Canada,45
11733,New Zealand,18
11734,South Africa,46
11735,Italy,28
11736,Italy,40
11737,Bangladesh,49
11738,Italy,15
11739,New Zealand,20
11740,USA,19
11741,England,16
11742,Bangladesh,24
11743,South Africa,14
11744,Canada,26
11745,Italy,19
11746,Bangladesh,41
11747,Mexico,30
11748,New Zealand,33
11749,New Zealand,29
11750,England,14
11751,Australia,21
11752,Canada,31
11753,New Zealand,35
11754,New Zealand,48
11755,South Africa,26
11756,Mexico,29
11757,Mexico,14
11758,New Zealand,25
11759,Italy,19
11760,Bangladesh,48
11761,Canada,30
11762,Italy,44
11763,USA,26
11764,Canada,30
11765,Italy,12
11766,USA,28
11767,New Zealand,46
11768,Russia,46
11769,South Africa,40
11770,South Africa,26
11771,USA,47
11772,Italy,49
11773,Canada,26
11774,Mexico,16
11775,Australia,43
11776,USA,34
11777,Italy,30
11778,Australia,13
11779,Mexico,23
11780,New Zealand,17
11781,USA,13
11782,Bangladesh,26
11783,Russia,44
11784,England,36
11785,Canada,32
11786,USA,35
11787,Russia,32
11788,Russia,22
11789,USA,25
11790,Mexico,20
11791,Russia,46
11792,England,16
11793,South Africa,25
11794,USA,33
11795,Russia,18
11796,New Zealand,49
11797,England,24
11798,Canada,35
11799,Italy,49
11800,Italy,41
11801,Australia,28
11802,New Zealand,26
11803,USA,47
11804,New Zealand,45
11805,USA,38
11806,South Africa,49
11807,Australia,15
11808,Canada,43
11809,Australia,16
11810,Canada,41
11811,Canada,25
11812,Australia,18
11813,Mexico,26
11814,USA,42
11815,England,45
11816,USA,29
11817,Australia,38
11818,England,26
11819,South Africa,28
11820,Russia,25
11821,Italy,24
11822,England,13
11823,England,42
11824,South Africa,41
11825,Australia,40
11826,Mexico,20
11827,Russia,27
11828,Canada,15
11829,England,16
11830,Russia,38
11831,New Zealand,38
11832,Italy,14
11833,Russia,46
11834,USA,20
11835,Russia,20
11836,Mexico,15
11837,Canada,12
11838,England,27
11839,Australia,24
11840,England,20
11841,Bangladesh,21
11842,South Africa,31
11843,Australia,48
11844,USA,43
11845,South Africa,27
11846,South Africa,36
11847,USA,44
11848,Mexico,50
11849,New Zealand,23
11850,Australia,29
11851,Russia,35
11852,New Zealand,21
11853,South Africa,26
11854,Russia,13
11855,Canada,28
11856,Australia,19
11857,South Africa,43
11858,New Zealand,13
11859,New Zealand,29
11860,Canada,24
11861,South Africa,40
11862,Canada,36
11863,Italy,23
11864,New Zealand,41
11865,England,28
11866,Italy,28
11867,Canada,30
11868,Mexico,22
11869,Italy,50
11870,Italy,21
11871,Italy,47
11872,England,14
11873,Australia,15
11874,Mexico,36
11875,New Zealand,15
11876,New Zealand,30
11877,Bangladesh,38
11878,Italy,30
11879,South Africa,33
11880,USA,28
11881,South Africa,31
11882,Russia,38
11883,USA,30
11884,Russia,18
11885,USA,41
11886,Russia,43
11887,Bangladesh,47
11888,Canada,12
11889,Canada,38
11890,Bangladesh,29
11891,Italy,12
11892,Russia,32
11893,South Africa,41
11894,Russia,25
11895,England,32
11896,Mexico,29
11897,Bangladesh,41
11898,Canada,19
11899,Canada,46
11900,Australia,16
11901,Russia,27
11902,Russia,28
11903,Canada,43
11904,USA,48
11905,USA,38
11906,Canada,26
11907,Russia,35
11908,USA,18
11909,Canada,39
11910,Italy,44
11911,Bangladesh,14
11912,South Africa,36
11913,USA,39
11914,South Africa,31
11915,Bangladesh,39
11916,Australia,42
11917,South Africa,43
11918,Canada,31
11919,Russia,46
11920,England,23
11921,USA,28
11922,New Zealand,45
11923,Russia,44
11924,USA,32
11925,USA,20
11926,Russia,16
11927,Australia,21
11928,Canada,49
11929,South Africa,49
11930,South Africa,31
11931,Bangladesh,39
11932,Mexico,38
11933,Canada,17
11934,Australia,47
11935,Russia,20
11936,Australia,29
11937,Russia,19
11938,Italy,14
11939,Italy,20
11940,Bangladesh,50
11941,New Zealand,28
11942,Russia,22
11943,Italy,36
11944,Canada,48
11945,Russia,33
11946,Russia,47
11947,Bangladesh,28
11948,Australia,26
11949,New Zealand,14
11950,Bangladesh,13
11951,England,26
11952,Mexico,21
11953,South Africa,34
11954,Australia,35
11955,England,46
11956,Italy,50
11957,Mexico,42
11958,Mexico,33
11959,South Africa,37
11960,Bangladesh,48
11961,Russia,14
11962,Bangladesh,16
11963,Canada,12
11964,New Zealand,32
11965,New Zealand,26
11966,USA,14
11967,Russia,31
11968,Canada,17
11969,Mexico,35
11970,Australia,24
11971,Italy,39
11972,Mexico,48
11973,Australia,31
11974,Canada,40
11975,New Zealand,32
11976,Canada,45
11977,Canada,29
11978,England,42
11979,South Africa,47
11980,England,48
11981,Italy,29
11982,Canada,19
11983,Bangladesh,48
11984,Italy,41
11985,Mexico,13
11986,Italy,12
11987,Australia,38
11988,New Zealand,29
11989,New Zealand,37
11990,Russia,13
11991,USA,17
11992,New Zealand,26
11993,Russia,21
11994,South Africa,29
11995,Canada,36
11996,Canada,33
11997,New Zealand,26
11998,Bangladesh,26
11999,Italy,14
12000,Italy,40
12001,Canada,50
12002,Bangladesh,20
12003,New Zealand,29
12004,Canada,31
12005,South Africa,40
12006,USA,15
12007,Australia,21
12008,South Africa,36
12009,Russia,21
12010,Australia,13
12011,Mexico,29
12012,New Zealand,20
12013,Bangladesh,36
12014,Mexico,41
12015,England,27
12016,Canada,33
12017,Canada,43
12018,Russia,35
12019,South Africa,12
12020,Bangladesh,28
12021,Russia,38
12022,New Zealand,27
12023,Italy,33
12024,Canada,12
12025,Australia,35
12026,New Zealand,25
12027,USA,17
12028,Bangladesh,40
12029,Australia,20
12030,South Africa,41
12031,Mexico,15
12032,Australia,12
12033,England,25
12034,South Africa,12
12035,New Zealand,47
12036,Australia,21
12037,Italy,47
12038,Mexico,25
12039,Bangladesh,22
12040,Australia,27
12041,Italy,29
12042,South Africa,14
12043,Australia,43
12044,Bangladesh,26
12045,England,38
12046,Bangladesh,25
12047,New Zealand,31
12048,Mexico,37
12049,England,32
12050,Italy,48
12051,Canada,24
12052,USA,48
12053,Italy,25
12054,Canada,43
12055,South Africa,37
12056,Italy,27
12057,Canada,39
12058,Australia,34
12059,Bangladesh,14
12060,Bangladesh,18
12061,New Zealand,16
12062,Canada,19
12063,Canada,13
12064,Mexico,23
12065,England,32
12066,Russia,19
12067,Italy,47
12068,Mexico,18
12069,Italy,25
12070,Australia,17
12071,South Africa,16
12072,Canada,35
12073,England,48
12074,England,23
12075,Mexico,24
12076,New Zealand,32
12077,Russia,42
12078,South Africa,30
12079,USA,20
12080,Mexico,41
12081,Australia,17
12082,USA,15
12083,Canada,42
12084,South Africa,37
12085,South Africa,37
12086,England,29
12087,USA,47
12088,Bangladesh,22
12089,USA,22
12090,Italy,19
12091,USA,25
12092,Mexico,31
12093,Mexico,35
12094,Canada,22
12095,USA,14
12096,Canada,45
12097,South Africa,13
12098,Bangladesh,34
12099,Canada,26
12100,USA,32
12101,England,43
12102,USA,34
12103,Russia,18
12104,Mexico,21
12105,Russia,12
12106,Mexico,39
12107,England,48
12108,Bangladesh,17
12109,Australia,50
12110,Mexico,17
12111,England,29
12112,Italy,37
12113,Italy,43
12114,South Africa,50
12115,Mexico,14
12116,Italy,13
12117,Canada,40
12118,Australia,29
12119,Russia,12
12120,USA,42
12121,Australia,28
12122,Bangladesh,22
12123,Russia,29
12124,Canada,27
12125,Canada,20
12126,Canada,13
12127,Italy,23
12128,Australia,17
12129,Italy,24
12130,Canada,27
12131,Italy,42
12132,New Zealand,22
12133,England,27
12134,Australia,46
12135,Russia,32
12136,Australia,14
12137,Australia,29
12138,England,38
12139,Canada,20
12140,Bangladesh,48
12141,Italy,26
12142,Russia,15
12143,England,38
12144,Bangladesh,29
12145,USA,14
12146,Bangladesh,12
12147,Canada,13
12148,Russia,40
12149,Bangladesh,40
12150,Italy,29
12151,Mexico,24
12152,Canada,23
12153,South Africa,16
12154,Bangladesh,45
12155,England,35
12156,Italy,48
12157,Mexico,40
12158,Mexico,16
12159,Russia,29
12160,New Zealand,50
12161,USA,15
12162,Bangladesh,38
12163,Italy,28
12164,Australia,42
12165,New Zealand,47
12166,Australia,39
12167,Australia,40
12168,Australia,40
12169,New Zealand,50
12170,Mexico,50
12171,Russia,41
12172,Canada,35
12173,South Africa,28
12174,USA,50
12175,Russia,39
12176,USA,37
12177,Mexico,30
12178,Bangladesh,46
12179,New Zealand,25
12180,Bangladesh,35
12181,England,50
12182,Mexico,27
12183,South Africa,15
12184,Australia,34
12185,USA,21
12186,England,47
12187,New Zealand,24
12188,Bangladesh,37
12189,South Africa,31
12190,New Zealand,32
12191,New Zealand,32
12192,Bangladesh,32
12193,Australia,16
12194,Bangladesh,38
12195,Mexico,23
12196,England,16
12197,Canada,49
12198,England,45
12199,Australia,45
12200,South Africa,30
12201,Australia,24
12202,USA,50
12203,South Africa,17
12204,Bangladesh,22
12205,USA,48
12206,England,40
12207,USA,13
12208,USA,44
12209,Mexico,37
12210,Australia,27
12211,South Africa,37
12212,Canada,17
12213,Canada,13
12214,Canada,31
12215,Bangladesh,22
12216,USA,37
12217,New Zealand,15
12218,Australia,17
12219,South Africa,35
12220,Russia,19
12221,South Africa,38
12222,South Africa,32
12223,Bangladesh,38
12224,South Africa,35
12225,England,13
12226,USA,14
12227,South Africa,14
12228,New Zealand,49
12229,Bangladesh,27
12230,South Africa,49
