userID,video_id,Rating
9892,u_SA2QkZd24,5
9893,O3ttybJghsc,9
9894,kce9FMxx-04,7
9895,IjTBcqpl2kc,7
9896,aO7yzmc3ykw,10
9897,yJqsPBWbtjk,8
9898,YsufMtUOXtI,5
9899,naOKPDCngMI,8
9900,rQ7yPtJ5Y7I,8
9901,TteS6q20VUY,6
9902,phGlo_TNDp0,6
9903,oo9JMSiI55M,5
9904,WIWb8f1WIyQ,6
9905,UUreMfN5eNA,10
9906,ryr75N0nki0,8
9907,aaSEdxiITJk,9
9908,SWUrl7FpkAo,6
9909,t9GNMVfEiG4,10
9910,JFydHaV0klA,6
9911,fFSmOE0Uxms,5
9912,AZTn1UMs408,10
9913,e0hO5fTGwPY,5
9914,avnapsraeXM,10
9915,zeO4C8e4pjw,10
9916,1qG_NwTT-2k,7
9917,pMpQABKlC-I,10
9918,DcCh33lJLMw,5
9919,3ToRIUoXmIw,10
9920,JnepCulEQOo,8
9921,buBEYGmiAJc,10
9922,V_jU_ssWvc4,6
9923,Ff7wbSwTuEk,7
9924,tE5C3O71Xqo,5
9925,kVVtBDaY8i4,7
9926,q8fuvWLje8M,6
9927,VqcHUdHQ1u8,8
9928,H_4ESBLJXQc,5
9929,cMD63TwzB1o,7
9930,sSszA_Ugd1A,10
9931,sXP6vliZIHI,6
9932,JRzZl_nq6fk,8
9933,CMJblEavb7g,10
9934,VAUHZYf_aKY,8
9935,BIQK4-9YFW0,6
9936,v2OTO6UEVAo,10
9937,H00djJq68VE,5
9938,4zkWYYFvV6M,9
9939,wqEknnPadMA,7
9940,qOvMazijKMA,10
9941,cQtYcpRGGIY,7
9942,jTW5_KvkGoE,6
9943,rTMgDNpXPto,9
9944,drg74wOy8z8,10
9945,65MWN5yKU0A,5
9946,24HFgBQawWA,8
9947,VllA1V5M38E,7
9948,b2EOxGUuBWA,6
9949,h8ycmroFQSs,7
9950,07S_Glj3uYs,8
9951,7keZTcdouoY,9
9952,GEB2f5dpFXs,9
9953,MSzytvDsPfo,9
9954,Fr0wEsISRUw,9
9955,ItL6vcUrpUs,7
9956,aBQDFQwfX2w,10
9957,ZsN1V9Hjfvg,7
9958,F3eSaEHSCu0,7
9959,uFDPLyAWpVg,9
9960,1sqyuXCwcBA,8
9961,SV2sPlDLQtU,6
9962,mMzKvVtrC6U,9
9963,zi_6oaQyckM,9
9964,XcSMdhfKga4,5
9965,pihJVwap7iI,5
9966,XwDTzD75fT4,6
9967,MUWUHf-rzks,6
9968,WS7f5xpGYn8,7
9969,WhJIUtMK1tU,5
9970,ZB7_1CoKntI,5
9971,8eo-L_3OWAQ,5
9972,5EF5Curjr8k,5
9973,zT4DJKkN_Do,8
9974,nZM9Ko806Bg,9
9975,l_lblj8Cq0o,5
9976,cIQKKzZtWwQ,7
9977,dwEKqAwoz0Y,8
9978,teA0Z7ltRSY,6
9979,OWYKrIKMO1M,6
9980,WQd6x4KmVhA,9
9981,t0Ro2Yqs6mA,8
9982,UK2OQ67Xr4o,6
9983,aLLgene7kJo,6
9984,-37nIo_tLnk,7
9985,3mRjN1Focog,7
9986,WvV5TbJc9tQ,9
9987,bJje-B9YLIU,10
9988,6-xB3ij-5xM,10
9989,PLAFNvxDPMw,9
9990,fEMxFSjmo5Q,5
9991,lM0yu7c6lQk,6
9992,RHUxyXZBXY8,5
9993,5czA_L_eOp4,9
9994,9yWnVxe1qp8,7
9995,K62oeVyaC-U,10
9996,zLJsJR0O6VI,6
9997,IU-Fo-QEpOI,10
9998,6hb0GOOFQwI,5
9999,YEGhKwpEKEw,6
10000,AaALLWQmCdI,9
10001,QwZT7T-TXT0,8
10002,bVU-MmJZFFA,8
10003,8KgiaRPxRnQ,10
10004,8V08Gu1DOgE,7
10005,vUiE_0GPqKE,9
10006,72hlr-E7KA0,8
10007,vbiiik_T3Bo,6
10008,zDz9s2AOTVE,7
10009,iDbdXTMnOmE,6
10010,3GUYMZXyf9Y,6
10011,PLTC0h013S0,6
10012,Aj5oA0YxCi0,6
10013,ii-Qj5-jsdg,6
10014,aBL027wEtg8,5
10015,oFfMN6lPnlA,10
10016,PE5wExUiazo,9
10017,dbMtuJ1tZnc,10
10018,iyjqs_1Nhr8,8
10019,eDZKgSZ9V0Q,7
10020,Bmn2STJUWJs,5
10021,bS_Zr-Hu4Mw,7
10022,eRphuaJ9iJ8,9
10023,rBkLNBRDw5c,8
10024,lR8ydxAJ_Cg,7
10025,QRl9IO2ORGE,5
10026,rM7t9jLrNnE,10
10027,Pfat40RFnc4,9
10028,x4TZEVqKIvs,5
10029,eOcJ27xT99w,9
10030,deJCEUFeehI,8
10031,WkZVm_o3Sy4,9
10032,7e-uqc8H2BU,8
10033,BP9HNVuGb-g,9
10034,O6BODAJVYc8,9
10035,rTukZtX_VCg,6
10036,mDRifR9HdK8,6
10037,PjqKPHZJgF0,7
10038,2c7UCvK0Ixc,6
10039,IXNrHusLXoM,7
10040,HqwVFXyCfOI,6
10041,njivNmUuFZs,5
10042,8RMScghsI6o,10
10043,MMu-_KRZhwM,5
10044,KWM4DVRrdaA,8
10045,clT-XYIceIc,5
10046,nk-_RJcWd4M,10
10047,j6X6PhexHnE,9
10048,S45Y5WQ4Ucs,10
10049,HDx7dI1D1zE,10
10050,7VnEPIBsp20,7
10051,88EB0TEGQDA,10
10052,IoqDYnn7VKA,8
10053,GTSjDaoZcAk,8
10054,oX8-6whswEA,9
10055,Lydh_saD9EQ,5
10056,UfR5dKcKJvY,7
10057,fyRwjMZFeJ4,9
10058,KX0fOxBVMRc,8
10059,VQhIUzPJi8o,10
10060,KB_GCuJwPE4,6
10061,JA_sKkXiQMI,7
10062,ejlD0Sg-8ig,10
10063,q_MmN6-KLXg,7
10064,f6Egj7ncOi8,10
10065,1oFQ76ctfS0,7
10066,uYaN4OLxm08,7
10067,8FqgrgVPvio,5
10068,hzTORk64aXg,10
10069,EaEesT3HO4w,8
10070,IxF3mxWbdjw,8
10071,8gE6cek7F30,10
10072,mKpW_rj0tuI,6
10073,pcmbmC9cUUY,9
10074,K5BoE8eBzoI,6
10075,tP214lJtKlM,6
10076,e2R0NSKtVA0,7
10077,HMU5njzTAK0,5
10078,A-JtybJbVbA,5
10079,XZo5o1Y0h9o,8
10080,yMvpbrJ1CWQ,6
10081,lYtllIKb70M,9
10082,atvJwwec_2A,10
10083,Q48VduIflPk,8
10084,pKFd5rAUM2s,5
10085,ooWd_9OAAUg,5
10086,nranUeNkXpM,7
10087,PVr1BbsOwmQ,10
10088,SuFMMvrf4ao,7
10089,tAn7wxn2Atk,5
10090,An6cskMsG7c,5
10091,FL9BbzUYXjA,5
10092,iYGq_qc-hWY,8
10093,pEN_htHtt_c,5
10094,DbIbchSteCI,8
10095,inFGj1IyIwk,10
10096,moc_dHHp4LQ,9
10097,IYyjBXDyYLo,7
10098,_JY-latu82Q,6
10099,OmLxYUOgTNs,7
10100,U1RASlbIIVc,8
10101,mto2mNFbrps,5
10102,4E0Fhct08QM,5
10103,B1Kitc6cMXw,10
10104,5n32F7mS6Kk,10
10105,zuRd_Eneuk8,5
10106,1A_feeLPImg,7
10107,F8BdzL8OltM,9
10108,Hgc2njyY4Rs,5
10109,xF99M6Zilac,9
10110,_yThFcog0nA,8
10111,Y1IMfvF8aQ0,9
10112,2NpetP71B1o,6
10113,9oyKePWRi8Y,9
10114,sJzWZ1yXpek,9
10115,lWyRTOABEq4,10
10116,4JGWxG-vE24,7
10117,doHVMJnuvDA,10
10118,AAbtGz8dHKc,8
10119,maAa7J3iEM8,10
10120,mnT4MDdEazs,8
10121,1WREZPc-kqQ,7
10122,S4vKQbpOn5k,6
10123,5Q7mKQmNWSE,5
10124,RIAVKKzOocc,10
10125,bWZ_Z5dgrb0,7
10126,aE4XqQZLkek,10
10127,to-e5edw-X8,8
10128,07Um1PY_P4o,10
10129,S0eLwrrTBlc,8
10130,S1ke1xQ-rmY,10
10131,TkCcncggO3I,7
10132,lxSWRdgD4Ho,5
10133,u_SA2QkZd24,10
10134,kce9FMxx-04,6
10135,IjTBcqpl2kc,5
10136,aO7yzmc3ykw,7
10137,yJqsPBWbtjk,6
10138,YsufMtUOXtI,5
10139,naOKPDCngMI,6
10140,TteS6q20VUY,7
10141,oo9JMSiI55M,7
10142,phGlo_TNDp0,10
10143,WIWb8f1WIyQ,6
10144,UUreMfN5eNA,9
10145,ryr75N0nki0,9
10146,aaSEdxiITJk,10
10147,_uLpgrcLOZM,7
10148,SWUrl7FpkAo,5
10149,dqr-AT5HvyM,8
10150,t9GNMVfEiG4,7
10151,JFydHaV0klA,6
10152,AZTn1UMs408,8
10153,e0hO5fTGwPY,8
10154,avnapsraeXM,9
10155,1qG_NwTT-2k,9
10156,pMpQABKlC-I,8
10157,DcCh33lJLMw,9
10158,3ToRIUoXmIw,5
10159,JnepCulEQOo,7
10160,V_jU_ssWvc4,6
10161,buBEYGmiAJc,5
10162,Ff7wbSwTuEk,7
10163,tE5C3O71Xqo,9
10164,kVVtBDaY8i4,8
10165,q8fuvWLje8M,10
10166,cMD63TwzB1o,9
10167,H_4ESBLJXQc,9
10168,sXP6vliZIHI,8
10169,sSszA_Ugd1A,6
10170,JRzZl_nq6fk,7
10171,CMJblEavb7g,8
10172,VAUHZYf_aKY,9
10173,BIQK4-9YFW0,6
10174,H00djJq68VE,9
10175,4zkWYYFvV6M,6
10176,wqEknnPadMA,8
10177,cQtYcpRGGIY,6
10178,jTW5_KvkGoE,10
10179,rTMgDNpXPto,9
10180,drg74wOy8z8,8
10181,24HFgBQawWA,7
10182,65MWN5yKU0A,10
10183,7keZTcdouoY,10
10184,VllA1V5M38E,7
10185,b2EOxGUuBWA,5
10186,h8ycmroFQSs,5
10187,GEB2f5dpFXs,6
10188,MSzytvDsPfo,7
10189,ItL6vcUrpUs,5
10190,Fr0wEsISRUw,6
10191,ZsN1V9Hjfvg,10
10192,aBQDFQwfX2w,8
10193,F3eSaEHSCu0,7
10194,uFDPLyAWpVg,7
10195,1sqyuXCwcBA,8
10196,SV2sPlDLQtU,9
10197,zi_6oaQyckM,8
10198,pihJVwap7iI,7
10199,XcSMdhfKga4,5
10200,XwDTzD75fT4,8
10201,LsoLEjrDogU,8
10202,k2NskGo6x40,6
10203,QwZT7T-TXT0,7
10204,ySy8mcceTno,10
10205,-7UzyXO-mzk,9
10206,l4zbAjDVrns,9
10207,JBw1nwYJESc,5
10208,bVU-MmJZFFA,9
10209,BjRNY3u3bUw,7
10210,5qx2WFpNTPs,10
10211,GStMSkhmYEs,5
10212,i8qukld8Z18,5
10213,aZ7F1yRM5vg,8
10214,VioegwSjypk,7
10215,8KgiaRPxRnQ,10
10216,n11raFYFfm4,9
10217,8V08Gu1DOgE,10
10218,iDbdXTMnOmE,7
10219,WoFqmF9GHWg,5
10220,vUiE_0GPqKE,9
10221,72hlr-E7KA0,10
10222,lklTc_DTE8Q,5
10223,Mo9Xw_EYDFo,8
10224,UmFS7No3t8Y,8
10225,4b_tL3mh-Gw,9
10226,_YSVbM1saXM,7
10227,PLTC0h013S0,7
10228,Js3WIRF595U,8
10229,zDz9s2AOTVE,6
10230,rBkLNBRDw5c,10
10231,Aj5oA0YxCi0,7
10232,1qIj0m7-sHI,6
10233,ii-Qj5-jsdg,5
10234,hGAA98YZBZw,10
10235,5xrks9k3feQ,9
10236,PE5wExUiazo,6
10237,oFfMN6lPnlA,7
10238,eDZKgSZ9V0Q,8
10239,aBL027wEtg8,10
10240,iyjqs_1Nhr8,7
10241,Y3TmKEeBUMM,9
10242,7FgazlhALyE,7
10243,2fZ-qIHlA5M,7
10244,dbMtuJ1tZnc,5
10245,waRVWv_UDCk,6
10246,Bmn2STJUWJs,5
10247,bS_Zr-Hu4Mw,8
10248,rM7t9jLrNnE,8
10249,MfFFNck87eE,10
10250,RzK4sqmgimk,7
10251,F5F-gq2pyTk,5
10252,i6mQAdU646o,10
10253,ieRXuTkbWEw,7
10254,lR8ydxAJ_Cg,7
10255,WkZVm_o3Sy4,9
10256,QRl9IO2ORGE,10
10257,rTukZtX_VCg,6
10258,DuTnYi_HW2o,6
10259,Pfat40RFnc4,8
10260,7e-uqc8H2BU,9
10261,x4TZEVqKIvs,9
10262,BP9HNVuGb-g,9
10263,eRphuaJ9iJ8,7
10264,kQQZ2hje42E,8
10265,iWyQqwNAMdA,6
10266,cOZa0SpqANg,6
10267,IXNrHusLXoM,6
10268,mDRifR9HdK8,6
10269,2c7UCvK0Ixc,9
10270,njivNmUuFZs,10
10271,HqwVFXyCfOI,10
10272,8RMScghsI6o,7
10273,PjqKPHZJgF0,9
10274,MMu-_KRZhwM,9
10275,KWM4DVRrdaA,10
10276,clT-XYIceIc,7
10277,nk-_RJcWd4M,6
10278,l7n58h-Zj3I,9
10279,j6X6PhexHnE,9
10280,HDx7dI1D1zE,7
10281,S45Y5WQ4Ucs,8
10282,bozom9kH9pU,6
10283,Ysh3Z_rOa_U,8
10284,88EB0TEGQDA,8
10285,fKpCAZy4IXg,8
10286,GTSjDaoZcAk,6
10287,Lydh_saD9EQ,5
10288,10fjaHpOeWo,5
10289,VQhIUzPJi8o,9
10290,UfR5dKcKJvY,7
10291,7VnEPIBsp20,8
10292,IoqDYnn7VKA,6
10293,fyRwjMZFeJ4,5
10294,KX0fOxBVMRc,9
10295,oX8-6whswEA,8
10296,KB_GCuJwPE4,9
10297,JA_sKkXiQMI,6
10298,hzTORk64aXg,7
10299,f6Egj7ncOi8,5
10300,1oFQ76ctfS0,6
10301,ejlD0Sg-8ig,9
10302,q_MmN6-KLXg,5
10303,0aFhzGEBQlk,8
10304,uYaN4OLxm08,9
10305,EaEesT3HO4w,7
10306,IxF3mxWbdjw,8
10307,cQp_C_Zrc3U,8
10308,mKpW_rj0tuI,8
10309,8gE6cek7F30,10
10310,pcmbmC9cUUY,6
10311,tP214lJtKlM,7
10312,HMU5njzTAK0,6
10313,e2R0NSKtVA0,8
10314,A-JtybJbVbA,5
10315,XZo5o1Y0h9o,6
10316,yMvpbrJ1CWQ,7
10317,atvJwwec_2A,8
10318,lYtllIKb70M,9
10319,Q48VduIflPk,10
10320,pKFd5rAUM2s,9
10321,ooWd_9OAAUg,5
10322,nranUeNkXpM,6
10323,PVr1BbsOwmQ,9
10324,SuFMMvrf4ao,5
10325,tAn7wxn2Atk,9
10326,FL9BbzUYXjA,9
10327,pEN_htHtt_c,7
10328,iYGq_qc-hWY,8
10329,DbIbchSteCI,5
10330,_JY-latu82Q,7
10331,IYyjBXDyYLo,9
10332,U1RASlbIIVc,5
10333,mto2mNFbrps,9
10334,B1Kitc6cMXw,8
10335,hFEBexihBGk,10
10336,5n32F7mS6Kk,7
10337,zuRd_Eneuk8,10
10338,F8BdzL8OltM,8
10339,Hgc2njyY4Rs,10
10340,xF99M6Zilac,8
10341,_yThFcog0nA,6
10342,Y1IMfvF8aQ0,10
10343,4E0Fhct08QM,8
10344,9oyKePWRi8Y,5
10345,sJzWZ1yXpek,5
10346,lWyRTOABEq4,8
10347,4JGWxG-vE24,8
10348,REbjfHF0N0s,5
10349,doHVMJnuvDA,9
10350,AAbtGz8dHKc,10
10351,maAa7J3iEM8,9
10352,mnT4MDdEazs,5
10353,1WREZPc-kqQ,9
10354,S4vKQbpOn5k,8
10355,5Q7mKQmNWSE,6
10356,bWZ_Z5dgrb0,7
10357,RIAVKKzOocc,5
10358,aE4XqQZLkek,5
10359,to-e5edw-X8,10
10360,07Um1PY_P4o,9
10361,S0eLwrrTBlc,10
10362,S1ke1xQ-rmY,9
10363,TkCcncggO3I,9
10364,u_SA2QkZd24,7
10365,lxSWRdgD4Ho,10
10366,kce9FMxx-04,6
10367,IjTBcqpl2kc,9
10368,aO7yzmc3ykw,7
10369,yJqsPBWbtjk,8
10370,YsufMtUOXtI,9
10371,naOKPDCngMI,5
10372,TteS6q20VUY,8
10373,oo9JMSiI55M,10
10374,phGlo_TNDp0,10
10375,WIWb8f1WIyQ,9
10376,UUreMfN5eNA,8
10377,ryr75N0nki0,5
10378,aaSEdxiITJk,9
10379,_uLpgrcLOZM,8
10380,SWUrl7FpkAo,7
10381,dqr-AT5HvyM,8
10382,t9GNMVfEiG4,8
10383,JFydHaV0klA,6
10384,AZTn1UMs408,9
10385,e0hO5fTGwPY,6
10386,avnapsraeXM,7
10387,1qG_NwTT-2k,9
10388,pMpQABKlC-I,10
10389,DcCh33lJLMw,9
10390,3ToRIUoXmIw,9
10391,JnepCulEQOo,8
10392,buBEYGmiAJc,6
10393,V_jU_ssWvc4,5
10394,Ff7wbSwTuEk,8
10395,tE5C3O71Xqo,6
10396,kVVtBDaY8i4,7
10397,q8fuvWLje8M,6
10398,cMD63TwzB1o,8
10399,H_4ESBLJXQc,9
10400,sXP6vliZIHI,7
10401,LsoLEjrDogU,10
10402,gA-NDZb29I4,9
10403,TaVvm0r_gho,9
10404,GfCqMv--ncA,9
10405,r2vpDWS5ky4,5
10406,qT0mpVcH3ZU,7
10407,k2NskGo6x40,10
10408,ySy8mcceTno,9
10409,Mp_lLZEEXVI,10
10410,mBrdEYW0Vno,8
10411,lsyXtbi9znw,8
10412,l4zbAjDVrns,5
10413,KQT32vW61eI,9
10414,272qtYHyylk,6
10415,bzuXvmsufoM,8
10416,QwZT7T-TXT0,5
10417,-7UzyXO-mzk,9
10418,i8qukld8Z18,8
10419,45dj8U3xSFU,7
10420,BjRNY3u3bUw,5
10421,vXBfwgwT1nQ,10
10422,D0aAYfRBVik,6
10423,Uvh3v1BkJ-A,5
10424,GStMSkhmYEs,5
10425,4RYZEOZqWGk,10
10426,aZ7F1yRM5vg,10
10427,S10azlzvS_8,9
10428,5qx2WFpNTPs,7
10429,3kerBt7kuBU,7
10430,eIAtHvzjk98,7
10431,WoFqmF9GHWg,6
10432,_SbotS1p4yg,6
10433,Mo9Xw_EYDFo,9
10434,6EHbZKLkeMg,5
10435,HD5PT7bvcis,7
10436,HzILu6yyA20,5
10437,J0jgpUIbMEo,8
10438,DOyL60sgi28,10
10439,VioegwSjypk,6
10440,ZoMB_4a7LOY,6
10441,GtzFWqiVzW4,6
10442,D30jtARAEh0,7
10443,GFGVhIhEZJg,7
10444,i_N3q2ZAj-o,10
10445,iDbdXTMnOmE,8
10446,Qmf7p6twbyA,9
10447,_YSVbM1saXM,7
10448,8KgiaRPxRnQ,7
10449,vUiE_0GPqKE,9
10450,razXGgVwSMs,10
10451,MjLqeKBforY,8
10452,#NAME?,7
10453,72hlr-E7KA0,7
10454,fZJ4D2iAx9A,10
10455,lklTc_DTE8Q,10
10456,SPJsPQBnA2s,6
10457,rBkLNBRDw5c,6
10458,UmFS7No3t8Y,7
10459,4b_tL3mh-Gw,5
10460,PLTC0h013S0,10
10461,3mB2fIt7vzw,9
10462,Js3WIRF595U,5
10463,zDz9s2AOTVE,6
10464,1qIj0m7-sHI,5
10465,Aj5oA0YxCi0,9
10466,9sbnGfWaOwQ,6
10467,hGAA98YZBZw,6
10468,ii-Qj5-jsdg,7
10469,5xrks9k3feQ,7
10470,fKrrlVdFFrw,6
10471,PE5wExUiazo,10
10472,3oHhw_9bQk0,10
10473,RzK4sqmgimk,7
10474,Pc1Obe1BWhc,5
10475,eDZKgSZ9V0Q,8
10476,Y3TmKEeBUMM,8
10477,oFfMN6lPnlA,5
10478,aBL027wEtg8,6
10479,MfFFNck87eE,7
10480,hivGryRKGvk,7
10481,dbMtuJ1tZnc,8
10482,Q1INhRBrwKM,9
10483,TaldfjkrHy4,5
10484,Bmn2STJUWJs,10
10485,bS_Zr-Hu4Mw,8
10486,rM7t9jLrNnE,5
10487,LALQsqZP1nA,10
10488,gO7gWDnzV8g,7
10489,F5F-gq2pyTk,6
10490,ieRXuTkbWEw,10
10491,iES66zqOl64,6
10492,WkZVm_o3Sy4,6
10493,QRl9IO2ORGE,7
10494,IFasecLYzD0,10
10495,rTukZtX_VCg,5
10496,DuTnYi_HW2o,8
10497,Pfat40RFnc4,5
10498,tp6wtD9jGyA,6
10499,BP9HNVuGb-g,7
10500,x4TZEVqKIvs,10
10501,kQQZ2hje42E,6
10502,ExP3ikM_wko,6
10503,eRphuaJ9iJ8,7
10504,EdkK29-TWJk,8
10505,iWyQqwNAMdA,7
10506,IXNrHusLXoM,10
10507,MdBr8xh1mrg,6
10508,2c7UCvK0Ixc,5
10509,njivNmUuFZs,10
10510,JTof-eIChUA,7
10511,mDRifR9HdK8,6
10512,8RMScghsI6o,8
10513,B2MvoBRzrm4,8
10514,HqwVFXyCfOI,7
10515,PjqKPHZJgF0,6
10516,KWM4DVRrdaA,10
10517,cOZa0SpqANg,5
10518,MMu-_KRZhwM,6
10519,clT-XYIceIc,9
10520,nk-_RJcWd4M,10
10521,tgHnvbYlW2k,8
10522,j6X6PhexHnE,10
10523,bozom9kH9pU,5
10524,HDx7dI1D1zE,10
10525,S45Y5WQ4Ucs,9
10526,g9T-zd80lNM,8
10527,Ysh3Z_rOa_U,5
10528,fyRwjMZFeJ4,7
10529,fKpCAZy4IXg,10
10530,88EB0TEGQDA,6
10531,GTSjDaoZcAk,7
10532,10fjaHpOeWo,6
10533,JA_sKkXiQMI,10
10534,Lydh_saD9EQ,5
10535,VQhIUzPJi8o,6
10536,UfR5dKcKJvY,9
10537,7VnEPIBsp20,5
10538,IoqDYnn7VKA,5
10539,l7n58h-Zj3I,6
10540,oX8-6whswEA,7
10541,KX0fOxBVMRc,5
10542,hzTORk64aXg,9
10543,KB_GCuJwPE4,10
10544,0aFhzGEBQlk,6
10545,f6Egj7ncOi8,5
10546,1oFQ76ctfS0,7
10547,q_MmN6-KLXg,6
10548,ejlD0Sg-8ig,7
10549,uYaN4OLxm08,8
10550,EaEesT3HO4w,6
10551,LZaANM2Zt-Q,5
10552,pcmbmC9cUUY,8
10553,cQp_C_Zrc3U,5
10554,tP214lJtKlM,10
10555,mKpW_rj0tuI,7
10556,IxF3mxWbdjw,9
10557,8gE6cek7F30,7
10558,HMU5njzTAK0,6
10559,e2R0NSKtVA0,7
10560,atvJwwec_2A,8
10561,XZo5o1Y0h9o,10
10562,lYtllIKb70M,7
10563,Q48VduIflPk,9
10564,pKFd5rAUM2s,9
10565,ooWd_9OAAUg,9
10566,nranUeNkXpM,5
10567,PVr1BbsOwmQ,7
10568,SuFMMvrf4ao,10
10569,pEN_htHtt_c,7
10570,tAn7wxn2Atk,10
10571,FL9BbzUYXjA,5
10572,iYGq_qc-hWY,7
10573,_LnZrXrdC00,10
10574,DbIbchSteCI,6
10575,_JY-latu82Q,9
10576,IYyjBXDyYLo,8
10577,mto2mNFbrps,7
10578,hFEBexihBGk,9
10579,5n32F7mS6Kk,8
10580,zuRd_Eneuk8,5
10581,F8BdzL8OltM,7
10582,Hgc2njyY4Rs,10
10583,xF99M6Zilac,7
10584,Y1IMfvF8aQ0,8
10585,4E0Fhct08QM,9
10586,_yThFcog0nA,7
10587,9oyKePWRi8Y,5
10588,sJzWZ1yXpek,5
10589,lWyRTOABEq4,8
10590,REbjfHF0N0s,7
10591,4JGWxG-vE24,7
10592,doHVMJnuvDA,9
10593,AAbtGz8dHKc,8
10594,mnT4MDdEazs,10
10595,maAa7J3iEM8,9
10596,S4vKQbpOn5k,9
10597,5Q7mKQmNWSE,9
10598,bWZ_Z5dgrb0,7
10599,RIAVKKzOocc,8
10600,aE4XqQZLkek,7
10601,gA-NDZb29I4,7
10602,z2kEKZ6jyQQ,6
10603,LsoLEjrDogU,5
10604,ctBVhyZxXYY,5
10605,zvjqcoiOPbE,6
10606,TaVvm0r_gho,6
10607,D-pKeb6Wf4U,5
10608,02N508BDngc,9
10609,NJAtY43vsl8,7
10610,qT0mpVcH3ZU,6
10611,nUmO7rBMdoU,6
10612,GfCqMv--ncA,7
10613,r2vpDWS5ky4,8
10614,ShZ978fBl6Y,8
10615,mBrdEYW0Vno,8
10616,Mp_lLZEEXVI,6
10617,BfbIoUMdKZ0,9
10618,k2NskGo6x40,9
10619,61hO5yTnAaE,8
10620,ySy8mcceTno,8
10621,wgqY-ojvNUQ,10
10622,KQT32vW61eI,9
10623,0Juc2cL26mg,5
10624,lsyXtbi9znw,6
10625,Zjp0mdMeIPU,9
10626,dtdiFUwRQqM,10
10627,H79dKmgzcJU,7
10628,tFcfZwsbnnE,5
10629,l4zbAjDVrns,10
10630,DWaU47V3rMU,8
10631,272qtYHyylk,5
10632,T0R9gyvS24o,8
10633,D0aAYfRBVik,9
10634,bzuXvmsufoM,6
10635,45dj8U3xSFU,7
10636,-7UzyXO-mzk,7
10637,D30jtARAEh0,10
10638,vXBfwgwT1nQ,5
10639,QwZT7T-TXT0,10
10640,ZoMB_4a7LOY,5
10641,Uvh3v1BkJ-A,7
10642,ZhtQAeRH8XE,6
10643,BjRNY3u3bUw,10
10644,i8qukld8Z18,7
10645,BIVGh32dVnE,5
10646,SipouoqLyxM,6
10647,41QT769qVY0,7
10648,FtB3YSdLQR4,9
10649,J0jgpUIbMEo,6
10650,GStMSkhmYEs,7
10651,EiwmO-XOqZ8,9
10652,f7kPSYWU1JA,10
10653,aZ7F1yRM5vg,8
10654,5qx2WFpNTPs,6
10655,_SbotS1p4yg,8
10656,eIAtHvzjk98,6
10657,DOyL60sgi28,9
10658,HD5PT7bvcis,6
10659,S10azlzvS_8,5
10660,Mo9Xw_EYDFo,9
10661,vKuy3NdLhlE,7
10662,6EHbZKLkeMg,5
10663,HzILu6yyA20,8
10664,QB6TuFGuxj4,6
10665,i_N3q2ZAj-o,9
10666,VioegwSjypk,5
10667,GtzFWqiVzW4,8
10668,Qmf7p6twbyA,6
10669,razXGgVwSMs,5
10670,3kerBt7kuBU,7
10671,iDbdXTMnOmE,8
10672,vUiE_0GPqKE,10
10673,fZJ4D2iAx9A,10
10674,8KgiaRPxRnQ,10
10675,8szK9FBpdPI,8
10676,MjLqeKBforY,7
10677,#NAME?,8
10678,72hlr-E7KA0,7
10679,lklTc_DTE8Q,8
10680,SPJsPQBnA2s,9
10681,_YSVbM1saXM,5
10682,Y6sVQu-6uL0,10
10683,rBkLNBRDw5c,7
10684,4b_tL3mh-Gw,10
10685,UmFS7No3t8Y,7
10686,3oHhw_9bQk0,10
10687,PLTC0h013S0,9
10688,3mB2fIt7vzw,8
10689,GFGVhIhEZJg,6
10690,Js3WIRF595U,5
10691,zDz9s2AOTVE,10
10692,1qIj0m7-sHI,6
10693,Aj5oA0YxCi0,8
10694,i6mQAdU646o,7
10695,9sbnGfWaOwQ,8
10696,ii-Qj5-jsdg,8
10697,fKrrlVdFFrw,5
10698,5xrks9k3feQ,8
10699,RzK4sqmgimk,5
10700,PE5wExUiazo,8
10701,Pc1Obe1BWhc,7
10702,eDZKgSZ9V0Q,6
10703,oFfMN6lPnlA,8
10704,1x77e4XvqZ4,7
10705,Wwyxaow1wWg,7
10706,aBL027wEtg8,5
10707,hivGryRKGvk,6
10708,iWyQqwNAMdA,5
10709,dbMtuJ1tZnc,6
10710,TaldfjkrHy4,9
10711,UQtt9I6c-YM,8
10712,GtbbmlmtJv0,10
10713,Q1INhRBrwKM,6
10714,MfFFNck87eE,10
10715,bS_Zr-Hu4Mw,5
10716,7lIfFJgmJsY,6
10717,rM7t9jLrNnE,5
10718,Bmn2STJUWJs,10
10719,LALQsqZP1nA,5
10720,gO7gWDnzV8g,10
10721,qmcVlPqy9-o,5
10722,getVCtn-4Zg,6
10723,ieRXuTkbWEw,8
10724,rTukZtX_VCg,7
10725,QRl9IO2ORGE,5
10726,WkZVm_o3Sy4,8
10727,Xqy62kBAiLk,8
10728,FQp6F0PjfpI,6
10729,IFasecLYzD0,6
10730,DuTnYi_HW2o,9
10731,rpVHq00lOig,7
10732,Pfat40RFnc4,5
10733,kQQZ2hje42E,8
10734,tp6wtD9jGyA,7
10735,x4TZEVqKIvs,6
10736,BP9HNVuGb-g,7
